,ipt,instance,pid,condition,order,fcaps,BFS,ASTAR,GBFS,ALH,start_hierarchy,optimal_cost,lh1,lh2,lh3,lh4,lh5,lh6,lh7
4421,31856,TOL_73,221,1,28,39,4675,177,21,178,2,7,4,14,45,145,461,1470,4675
4422,7013,TOL_73,222,1,10,39,4675,177,21,178,2,7,4,14,45,145,461,1470,4675
4423,20693,TOL_73,230,1,39,39,4675,177,21,178,2,7,4,14,45,145,461,1470,4675
4424,12232,TOL_45,5,1,1,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4425,9565,TOL_45,13,1,36,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4426,13400,TOL_45,17,1,18,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4427,6904,TOL_45,20,1,23,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4428,16291,TOL_45,23,1,9,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4429,11587,TOL_45,24,1,16,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4430,9408,TOL_45,30,1,37,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4431,6983,TOL_45,42,1,5,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4432,4233,TOL_45,49,1,35,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4433,4294,TOL_45,61,1,15,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4434,4267,TOL_45,70,1,2,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4435,8591,TOL_45,79,1,15,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4436,12519,TOL_45,83,1,31,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4437,56788,TOL_45,84,1,12,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4438,27044,TOL_45,88,1,20,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4439,23046,TOL_45,93,1,36,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4440,32612,TOL_45,94,1,4,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4441,21638,TOL_45,99,1,21,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4442,43174,TOL_45,105,1,11,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4443,8448,TOL_45,109,1,21,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4444,41745,TOL_45,111,1,3,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4445,39653,TOL_45,112,1,4,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4446,1393,TOL_45,117,1,11,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4447,1566,TOL_45,130,1,25,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4448,20238,TOL_45,131,1,32,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4449,14914,TOL_45,138,1,6,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4450,13970,TOL_45,139,1,24,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4451,11567,TOL_45,140,1,14,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4452,61672,TOL_45,145,1,1,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4453,8977,TOL_45,147,1,36,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4454,19937,TOL_45,151,1,7,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4455,25804,TOL_45,158,1,26,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4456,6392,TOL_45,160,1,23,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4457,12074,TOL_45,161,1,30,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4458,14890,TOL_45,166,1,5,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4459,10741,TOL_45,173,1,16,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4460,17209,TOL_45,177,1,30,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4461,12837,TOL_45,181,1,1,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4462,14141,TOL_45,182,1,26,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4463,31453,TOL_45,186,1,12,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4464,21828,TOL_45,187,1,29,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4465,27453,TOL_45,188,1,10,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4466,7898,TOL_45,200,1,31,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4467,39954,TOL_45,204,1,4,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4468,16129,TOL_45,205,1,38,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4469,11374,TOL_45,208,1,9,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4470,9164,TOL_45,212,1,24,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4471,8321,TOL_45,217,1,32,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4472,40146,TOL_45,218,1,4,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4473,23959,TOL_45,221,1,36,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4474,27869,TOL_45,222,1,6,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4475,3845,TOL_45,225,1,39,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4476,5795,TOL_45,240,1,24,26,572,25,12,27,2,5,5,17,56,179,572,572,572
4477,8727,TOL_214,5,1,2,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4478,37170,TOL_214,15,1,33,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4479,7705,TOL_214,17,1,28,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4480,12907,TOL_214,31,1,30,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4481,11441,TOL_214,38,1,13,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4482,13002,TOL_214,46,1,14,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4483,27748,TOL_214,48,1,37,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4484,13706,TOL_214,51,1,11,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4485,6641,TOL_214,65,1,19,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4486,9941,TOL_214,70,1,16,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4487,18618,TOL_214,73,1,25,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4488,10039,TOL_214,77,1,23,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4489,11564,TOL_214,83,1,24,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4490,6455,TOL_214,89,1,6,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4491,18676,TOL_214,104,1,35,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4492,8241,TOL_214,115,1,36,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4493,25852,TOL_214,116,1,1,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4494,16070,TOL_214,122,1,33,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4495,2845,TOL_214,124,1,9,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4496,12904,TOL_214,125,1,17,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4497,2006,TOL_214,130,1,21,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4498,5716,TOL_214,131,1,31,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4499,10029,TOL_214,132,1,13,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4500,17200,TOL_214,142,1,21,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4501,8500,TOL_214,145,1,19,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4502,3977,TOL_214,146,1,27,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4503,6804,TOL_214,157,1,9,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4504,14683,TOL_214,159,1,8,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4505,2402,TOL_214,160,1,31,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4506,608,TOL_214,161,1,12,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4507,4657,TOL_214,169,1,25,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4508,28707,TOL_214,173,1,25,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4509,9379,TOL_214,174,1,15,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4510,20383,TOL_214,181,1,35,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4511,8421,TOL_214,188,1,21,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4512,30373,TOL_214,189,1,20,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4513,30898,TOL_214,190,1,14,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4514,11563,TOL_214,191,1,10,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4515,8245,TOL_214,203,1,31,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4516,29094,TOL_214,205,1,39,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4517,4325,TOL_214,206,1,27,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4518,6268,TOL_214,220,1,26,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4519,10449,TOL_214,222,1,29,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4520,1948,TOL_214,225,1,9,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4521,14579,TOL_214,230,1,20,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4522,25147,TOL_214,232,1,16,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4523,5597,TOL_214,240,1,17,26,325,17,11,19,2,5,3,10,32,102,325,325,325
4524,17058,TOL_171,5,1,21,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4525,41701,TOL_171,16,1,8,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4526,13646,TOL_171,17,1,10,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4527,34935,TOL_171,24,1,23,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4528,10541,TOL_171,28,1,18,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4529,2964,TOL_171,29,1,33,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4530,8912,TOL_171,39,1,27,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4531,8298,TOL_171,40,1,11,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4532,57425,TOL_171,41,1,27,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4533,4632,TOL_171,47,1,8,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4534,16253,TOL_171,49,1,27,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4535,18279,TOL_171,53,1,3,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4536,23442,TOL_171,61,1,25,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4537,8845,TOL_171,66,1,7,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4538,12735,TOL_171,74,1,35,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4539,14455,TOL_171,77,1,4,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4540,16684,TOL_171,94,1,18,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4541,15976,TOL_171,100,1,19,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4542,21843,TOL_171,104,1,16,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4543,9593,TOL_171,105,1,3,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4544,9813,TOL_171,109,1,39,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4545,14807,TOL_171,115,1,38,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4546,9013,TOL_171,124,1,30,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4547,1901,TOL_171,125,1,38,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4548,13070,TOL_171,139,1,34,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4549,22601,TOL_171,140,1,20,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4550,27609,TOL_171,143,1,4,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4551,41679,TOL_171,144,1,3,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4552,26635,TOL_171,147,1,27,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4553,6600,TOL_171,150,1,39,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4554,37242,TOL_171,151,1,6,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4555,25040,TOL_171,156,1,15,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4556,17129,TOL_171,166,1,30,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4557,7986,TOL_171,173,1,9,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4558,43983,TOL_171,188,1,28,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4559,9323,TOL_171,197,1,39,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4560,3091,TOL_171,206,1,37,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4561,9274,TOL_171,207,1,25,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4562,15254,TOL_171,212,1,27,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4563,10228,TOL_171,217,1,1,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4564,13012,TOL_171,220,1,14,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4565,50881,TOL_171,222,1,24,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4566,22324,TOL_171,235,1,19,31,572,26,6,29,3,5,5,17,56,179,572,572,572
4567,16180,TOL_86,5,1,23,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4568,5459,TOL_86,20,1,30,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4569,4370,TOL_86,21,1,15,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4570,13765,TOL_86,22,1,10,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4571,6748,TOL_86,28,1,20,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4572,5802,TOL_86,29,1,16,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4573,21982,TOL_86,33,1,20,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4574,3117,TOL_86,38,1,31,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4575,4658,TOL_86,43,1,32,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4576,6693,TOL_86,47,1,17,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4577,5771,TOL_86,48,1,30,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4578,4771,TOL_86,49,1,21,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4579,5678,TOL_86,67,1,33,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4580,13797,TOL_86,73,1,22,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4581,6437,TOL_86,75,1,30,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4582,4925,TOL_86,83,1,10,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4583,21600,TOL_86,93,1,33,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4584,10816,TOL_86,105,1,22,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4585,5444,TOL_86,115,1,19,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4586,6023,TOL_86,128,1,5,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4587,11792,TOL_86,131,1,7,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4588,4782,TOL_86,132,1,26,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4589,6486,TOL_86,138,1,14,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4590,4929,TOL_86,139,1,13,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4591,13092,TOL_86,140,1,32,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4592,19053,TOL_86,156,1,1,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4593,8705,TOL_86,161,1,18,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4594,11092,TOL_86,173,1,15,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4595,15909,TOL_86,174,1,28,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4596,12171,TOL_86,178,1,26,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4597,7879,TOL_86,181,1,34,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4598,6107,TOL_86,186,1,4,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4599,10671,TOL_86,189,1,29,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4600,6291,TOL_86,190,1,16,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4601,12608,TOL_86,191,1,12,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4602,4935,TOL_86,193,1,19,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4603,12190,TOL_86,203,1,12,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4604,14881,TOL_86,205,1,14,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4605,15700,TOL_86,208,1,10,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4606,8423,TOL_86,213,1,9,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4607,9755,TOL_86,218,1,10,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4608,9646,TOL_86,227,1,35,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4609,3785,TOL_86,228,1,28,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4610,9126,TOL_86,230,1,16,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4611,3901,TOL_86,235,1,32,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4612,11703,TOL_86,236,1,19,22,145,16,5,19,2,4,4,14,45,145,145,145,145
4613,22839,TOL_89,5,1,37,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4614,34062,TOL_89,15,1,7,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4615,80337,TOL_89,16,1,31,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4616,25603,TOL_89,32,1,17,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4617,8002,TOL_89,43,1,37,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4618,12825,TOL_89,46,1,18,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4619,9126,TOL_89,48,1,38,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4620,69555,TOL_89,49,1,26,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4621,28036,TOL_89,73,1,19,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4622,52549,TOL_89,83,1,7,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4623,10300,TOL_89,97,1,16,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4624,12585,TOL_89,122,1,27,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4625,13065,TOL_89,124,1,23,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4626,4651,TOL_89,128,1,39,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4627,16277,TOL_89,144,1,14,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4628,41752,TOL_89,145,1,11,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4629,11083,TOL_89,150,1,34,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4630,55799,TOL_89,155,1,21,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4631,4387,TOL_89,157,1,32,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4632,10702,TOL_89,158,1,18,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4633,32461,TOL_89,168,1,3,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4634,6414,TOL_89,177,1,19,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4635,92236,TOL_89,188,1,26,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4636,9615,TOL_89,193,1,1,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4637,20147,TOL_89,197,1,24,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4638,39270,TOL_89,203,1,24,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4639,19990,TOL_89,213,1,28,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4640,7874,TOL_89,219,1,21,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4641,10553,TOL_89,222,1,22,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4642,10866,TOL_89,228,1,33,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4643,6045,TOL_89,232,1,25,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4644,9885,TOL_89,240,1,13,52,4675,202,18,151,2,7,4,14,45,145,461,1470,4675
4645,13306,TOL_74,9,1,1,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4646,3513,TOL_74,20,1,36,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4647,8218,TOL_74,29,1,23,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4648,18442,TOL_74,31,1,4,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4649,5898,TOL_74,32,1,3,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4650,13792,TOL_74,33,1,18,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4651,3737,TOL_74,38,1,4,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4652,19959,TOL_74,41,1,31,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4653,5927,TOL_74,62,1,2,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4654,6194,TOL_74,65,1,23,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4655,3587,TOL_74,66,1,37,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4656,6943,TOL_74,67,1,3,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4657,7484,TOL_74,75,1,1,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4658,3303,TOL_74,77,1,36,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4659,6223,TOL_74,81,1,6,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4660,25432,TOL_74,105,1,38,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4661,10001,TOL_74,117,1,30,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4662,9135,TOL_74,122,1,11,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4663,3871,TOL_74,126,1,33,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4664,1820,TOL_74,130,1,2,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4665,4796,TOL_74,138,1,32,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4666,4662,TOL_74,139,1,11,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4667,5656,TOL_74,151,1,2,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4668,17718,TOL_74,160,1,4,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4669,12981,TOL_74,161,1,9,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4670,3994,TOL_74,169,1,6,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4671,21741,TOL_74,174,1,12,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4672,6831,TOL_74,178,1,6,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4673,6817,TOL_74,181,1,23,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4674,8820,TOL_74,204,1,25,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4675,1651,TOL_74,206,1,31,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4676,6489,TOL_74,208,1,28,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4677,18474,TOL_74,213,1,4,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4678,7396,TOL_74,218,1,16,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4679,2970,TOL_74,225,1,35,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4680,8529,TOL_74,230,1,11,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4681,6494,TOL_74,235,1,24,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4682,5636,TOL_74,236,1,36,22,145,8,4,10,2,4,4,14,45,145,145,145,145
4683,9465,TOL_19,17,1,23,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4684,2025,TOL_19,21,1,28,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4685,7519,TOL_19,22,1,7,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4686,10810,TOL_19,39,1,17,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4687,38500,TOL_19,42,1,31,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4688,3542,TOL_19,47,1,34,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4689,21755,TOL_19,48,1,1,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4690,4999,TOL_19,55,1,34,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4691,2390,TOL_19,64,1,18,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4692,5751,TOL_19,65,1,33,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4693,5482,TOL_19,77,1,32,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4694,6626,TOL_19,84,1,6,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4695,36847,TOL_19,93,1,13,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4696,10199,TOL_19,97,1,30,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4697,12361,TOL_19,110,1,13,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4698,14999,TOL_19,122,1,21,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4699,1592,TOL_19,125,1,26,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4700,3547,TOL_19,126,1,28,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4701,2259,TOL_19,160,1,35,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4702,23634,TOL_19,161,1,13,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4703,5810,TOL_19,169,1,34,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4704,12412,TOL_19,182,1,31,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4705,4722,TOL_19,206,1,17,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4706,9047,TOL_19,213,1,19,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4707,19410,TOL_19,221,1,4,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4708,32914,TOL_19,230,1,36,6,1034,68,14,70,1,6,3,10,32,102,325,1034,1034
4709,13281,TOL_180,8,1,21,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4710,7630,TOL_180,15,1,16,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4711,17877,TOL_180,28,1,19,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4712,6130,TOL_180,29,1,2,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4713,16585,TOL_180,41,1,17,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4714,2546,TOL_180,46,1,21,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4715,7401,TOL_180,47,1,39,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4716,6064,TOL_180,48,1,18,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4717,6074,TOL_180,51,1,15,22,102,8,4,10,2,4,3,10,32,102,102,102,102
4718,3484,TOL_180,55,1,13,22,102,8,4,10,2,4,3,10,32,102,102,102,102
